id;data;valor
01kxB0Ak0005I40A00;10/11/2022;60.0
I0w2B3A003000cA811;21/12/2022;55.0
0Y1AAQ1bF200T00a0r;07/11/2022;25.0
01nAE0H0138KA0f0N0;20/07/2023;80.0
00K50X0100uA0Amq0C;07/06/2023;20.0
0p03800CJ38AA01071;05/07/2023;120.0
I00H001ys8300Ay71A;20/06/2021;40.0
P0A1R00A0010cAZ38Z;08/02/2022;35.0
030VF001QP81A0Awy0;20/10/2022;35.0
1y0L0AO080M300k1AC;23/02/2022;55.0
qAV30o01J0A0J1080p;29/12/2023;39.0
P0b0001A10C1cA50t0;20/07/2023;45.0
010143JAA800H00sJ0;05/03/2023;45.0
3300A2t00A11B018Q0;10/11/2023;55.0
1O180010OIAO003Aw0;11/05/2022;61.0
WB6010TAt0102iQ00w;06/09/2023;20.0
0PQ002I0RT1CB1l0A0;05/08/2023;30.0
11800JJ00ARw0A30Vq;05/07/2023;20.0
1LQ301A0X20e0OT00P;21/11/2022;45.0
18nA03QA0w0UZ0Q100;05/12/2022;20.0
02Y0A1T1000Q3WT0uX;05/07/2023;25.0
qL2D0200QA500T01Q1;07/06/2023;20.0
Q00AqA00x70105b0I0;07/12/2023;35.0
81VA1035Ad0R00KA00;25/03/2023;20.0
m0000W0KA501AF0W0b;06/02/2021;100.0
00u0eAD110TIR0020Q;05/09/2021;65.0
p008TAB1g2000E01nQ;05/12/2022;30.0
K0A00A5010yYe0t0A0;10/11/2023;70.0
708A030A00QBin1019;22/02/2021;35.0
0bH505z1A0A0b1E000;22/03/2022;50.0
f010T4QAD2Y10000Yu;06/07/2022;31.0
00zA0R5h0Sk00A001M;26/08/2022;20.0
mB00l1mQ1A3g008A00;21/06/2023;50.0
303Ak00101rM800BvA;20/10/2022;20.0
A02100100WTWNj0L0Q;20/09/2022;30.0
1AJ0A08s4100B10083;06/09/2023;30.0
1200QQH00016JT0O2A;20/09/2022;25.0
A0ZpCA00101083J0Nr;20/07/2021;85.0
T0hA17yQ00Q001A0z2;14/08/2021;25.0
0A13801300sv0MBA0v;10/03/2022;20.0
trJA000H0A1000580K;11/05/2022;65.0
00wX1A18QB00KA30A0;20/03/2023;70.0
AIA1NH3b01000z08O0;05/06/2021;20.0
00010KJr802A10RAd3;25/07/2022;45.0
1Q10STv0AT2000R020;02/05/2021;33.0
10L8F2n000A31Ax0U0;11/04/2022;25.0
A00310A0T00JKg1r8Z;16/05/2022;35.0
00sAe00F100A000A5Z;05/05/2021;50.0
o0V180AJ1ZA30Ig000;06/02/2021;41.0
Z1O01yNAz0A00J8003;08/10/2023;30.0
08g1N0010A0cF30mIA;20/10/2022;50.0
y0000000R41SAN501A;17/05/2023;50.0
09K00001A1A38o0QZN;26/08/2022;25.0
08Ag00A0T1F1A0T30w;07/06/2023;25.0
00V01VA810EA3P3000;21/06/2023;55.0
0a0Ai1A000T0klqQ12;30/11/2023;20.0
002A10Tu00QvSTE01V;22/01/2023;45.0
30Tk01000HARAD2801;05/08/2022;45.0
TOQ0020iLA0010A12R;21/11/2022;20.0
AQ30010Q0TyD1020pL;14/09/2023;70.0
W120VR0T1U00QAZ050;30/05/2022;50.0
0AA0Fl000V1P08130c;22/02/2021;75.0
f00s0A0U501g0I030A;22/01/2023;45.0
L02Q0Q3G5H1T10A000;11/05/2022;30.0
1QQs0000qN0hcTA120;24/05/2021;20.0
0AA0Fl000V1P08130c;20/09/2023;65.0
0040XRA9b01J08A013;30/05/2022;45.0
AM01C00015p2A0009d;05/12/2022;30.0
1HFQ20T0R00201A01U;05/04/2021;25.0
0120AQZ0b1O5DT0800;22/02/2023;20.0
030I001j8ARvc01J0A;30/05/2022;35.0
03A81BO010008g0x5A;03/10/2022;25.0
20QfAT0w10000TS0R1;20/09/2021;30.0
u001c0A0T2001JlTDQ;07/06/2023;25.0
010e1J09D08oAA00X3;05/01/2022;20.0
0J01tQAH120010NT0D;31/01/2022;45.0
R00AT0a10D00nQ2R13;22/02/2023;45.0
z000YA0Q1g0C102TjG;05/07/2021;20.0
CQ0qYA2g010710j00T;05/12/2022;20.0
01JqOAZ003p10A0S08;20/03/2023;30.0
000hw0A0A001C5Vwi0;05/03/2023;88.19
0O200100wA0A00bBS5;05/08/2022;50.0
PT02Q00S110R50AJO0;07/12/2023;40.0
00031T21bR00ZQt0AY;05/06/2021;20.0
0A00P0sw00Qu501iA0;20/04/2023;30.0
00Q0mAqwA5Iq001000;21/11/2022;50.0
303Ak00101rM800BvA;21/11/2022;20.0
0p10A80nQAs01N00R3;27/06/2022;20.0
X0JaA0002T11300QRb;06/01/2023;45.0
10RQ810nsRA0A030b0;20/09/2023;45.0
010AN8001006BN3NAl;05/03/2023;25.0
000A0A5e0100w0aYIp;22/02/2023;100.0
AT1R0Qs00G1U0T2001;06/01/2023;20.0
00Y0Pz0801A1A3lNT0;27/06/2022;40.0
s0I0O1TTs10A0R0Q02;08/06/2022;55.0
61880BA00QA0na0130;28/01/2023;39.0
10nA081QBA00jz0q30;06/02/2021;65.0
108SR3AA0q0010Sz0q;05/01/2021;20.0
SQ210FTAV01X00T000;06/09/2023;25.0
TQZ001A2B00Y10w06T;27/07/2023;30.0
00m0A0R08t31a1RNA0;08/10/2023;40.0
0ojA0E1A000F81Qr03;05/08/2023;45.0
A8R0T0i2W10000Q1PK;21/12/2022;20.0
603FA080AcK1R0p001;11/04/2022;35.0
A30AD0hd1R10o00L80;21/08/2021;25.0
H0B0RA3d180b10AV00;06/09/2023;20.0
50000fAA010tA00qsg;05/03/2023;45.0
O1k1ZDT0aA00004Q02;22/02/2023;20.0
FAAD010081T040o300;06/02/2021;20.0
03AC0080OBA8011OP0;20/08/2023;60.0
00D81A1xOuF030x0A0;08/02/2022;30.0
QBA12T0140Z0Z00cK0;07/08/2021;30.0
pQ007F131A10A0080Q;22/01/2023;45.0
ao00P01zA8x01B3A00;10/11/2023;20.0
R0N0x0i0381NO1A0A0;22/02/2023;35.0
10hAA5q000700x0xA0;28/01/2023;200.0
8QE1TA20W00010T06H;05/06/2021;40.0
1HFQ20T0R00201A01U;05/06/2021;25.0
IHR012Ks000Q10eAT0;05/07/2021;70.0
10OAIH08NA030s0120;06/09/2022;30.0
010vS130A80S0YAzZ0;21/06/2023;20.0
000Ayi11000500SJNA;13/01/2021;39.0
B0801Qp0A10eA04m03;05/07/2021;25.0
03AafR0008ZAP0110P;05/08/2023;35.0
0Vu1010P300B0W0AA8;16/01/2021;25.0
00qO031A080cYAD210;20/01/2021;30.0
7N0000051A0yu0C0A0;07/12/2023;50.0
A0d01e00E0E00Ax0i5;05/12/2022;55.0
00AOz8A01Oi13000ZV;20/10/2022;20.0
20QfAT0w10000TS0R1;20/01/2021;30.0
03m0A1R0oY1yQ080A0;20/10/2023;30.0
120U00QA5Z1QT000Xy;05/04/2023;30.0
0000AB302ARk01108a;05/07/2023;50.0
00v010AC0S00uv00A5;05/03/2023;70.0
00QP201Z006T1A0KZ1;08/10/2023;20.0
T0pAkFr8A001J03100;11/04/2022;35.0
0wsw00050A0ASI00j1;05/10/2022;35.0
010A800nARQ10eA30a;20/05/2023;45.0
ET0A38v0A10X1W00A0;11/04/2022;25.0
031L098F2AA0T10005;05/12/2022;40.0
01H5B020001QW0LTA3;27/06/2022;25.0
8w01I0071A00BA300q;06/07/2022;30.0
FV10Q001720Am0CTn0;22/02/2021;60.0
0ZeH0A0100052ZQTL1;05/12/2022;50.0
T00M0QP0Q01A1G240B;11/05/2022;20.0
00Y00h0A105s00AATw;06/09/2023;70.0
0T01QR1j2h0FTRA000;05/08/2022;100.0
10f0kHJ00QT2100CQA;06/02/2021;45.0
5000Am0fgA0o10s00A;05/04/2023;20.0
0A3A10H80040JR11s0;22/03/2022;20.0
Dy0O200105x100AZTQ;20/10/2023;30.0
0R0AA0811097N0A03T;05/01/2022;30.0
J0Q3ZA01u1087000A0;05/03/2023;30.0
10Q1h002TAc1rA0100;20/01/2021;25.0
z000YA0Q1g0C102TjG;07/08/2021;20.0
0N00A05fAIbs0g0100;11/05/2022;50.0
8e103D00Bo0A100A9k;07/03/2021;20.0
510I0GNB10A030U8A0;05/02/2023;60.0
0T0ZMAF200118l009Q;21/12/2022;40.0
1scT00W0Q02SA00vR1;20/07/2023;20.0
l0Ax5900qA0100070A;28/01/2023;39.0
0F012T00gQ0T0hQAL1;08/10/2023;40.0
1JM00tE70TbA0Q1002;22/02/2021;50.0
10800AI7T0100nJAH3;08/02/2022;35.0
2108A3S810000AJ0I0;10/03/2022;60.0
0QO0010A0jA0u39819;30/03/2021;39.0
02010T1SQcJ090A0vI;10/03/2022;30.0
00031An08K10RA1M0E;10/11/2023;20.0
A8N7Q3N0000Ae11W00;11/04/2022;25.0
Cs500000301y1SI0AA;16/08/2023;30.0
081LR30AXH0001A08V;05/10/2022;20.0
J70080AS83400E110A;08/06/2022;110.0
0V3101P80B000A4A0G;17/05/2023;39.0
M0v8300kZ1A10003AJ;05/02/2023;55.0
05100AB0yN00V00A00;20/03/2021;35.0
0J0dAR03A810050Ao1;08/10/2023;20.0
MJ00501nA0Q0QTH021;05/07/2023;25.0
0J0dAR03A810050Ao1;20/07/2021;20.0
Q7WL1V0A0l02T00H10;08/02/2022;25.0
A0D0810631yOJZA000;05/04/2023;20.0
00Si03050CAt1H100A;11/05/2022;20.0
00f0010fQsAp0AO050;05/07/2021;40.0
QB5TM0XU01S21000A0;07/06/2023;20.0
FC0010S803A11AA040;25/07/2022;20.0
ACO300b0UX10081AX0;12/02/2023;30.0
d0ZQAR0O001j002TT1;05/10/2022;35.0
A0d8A0T10031P01IU0;17/12/2023;45.0
0A53T8GERA1001U000;20/05/2023;25.0
5031A0Af0z000A00gs;20/03/2021;20.0
n11C000TXk0W200QAO;17/03/2021;30.0
MA010d0AF601Fb8003;26/05/2023;50.0
A30EOx410eR0100A08;06/01/2023;45.0
A50010d1KA100UP000;21/11/2022;30.0
2HA010010x0QBQUT20;05/10/2022;40.0
k0q070A00A1lA000x5;12/07/2023;49.0
Q007A0H5101A0x0j00;21/12/2022;100.0
00051AKAu00CL1z003;20/09/2021;30.0
100h0130x0BATmA0i8;20/10/2023;30.0
310I00AT801A0Q10xG;24/11/2023;20.0
0bR8c1c3B10A0A0l00;22/01/2023;20.0
80Af09A300B010oD1v;08/03/2023;60.0
1Bm11020Am0Qz00T0V;05/07/2023;30.0
0A90tQ11703N8A0060;24/05/2021;25.0
aFV01TO0j02X00Q1A0;20/09/2023;20.0
0bH505z1A0A0b1E000;14/05/2023;45.0
zY8K10VO10030A0A60;20/09/2021;30.0
y015000OA0AM0p0uG0;05/02/2023;30.0
QgW0AT2010u0xR100D;21/06/2023;65.0
o0q35AB80O1z00A001;20/05/2023;45.0
S0312800Bt1g0AD0A0;20/05/2023;60.0
Q0LF000011RPTo7A20;05/07/2023;45.0
000000110QARA30vC8;21/11/2022;20.0
RY0T0S00200zVA0Q11;05/03/2023;45.0
100A0TaqQN010EI002;06/09/2022;45.0
A50010d1KA100UP000;21/08/2021;30.0
F308AI19AL000S0a10;06/05/2023;20.0
S08303Lc1H10R00AA0;23/02/2022;55.0
10f0kHJ00QT2100CQA;06/07/2022;45.0
0RP10AA000l8J3H10D;07/12/2023;65.0
00O1jTWQ0120V0X8A0;07/11/2022;25.0
0000A5100AC3rZ0d0j;20/05/2023;45.0
A00505A1E0000WYr0X;05/01/2021;140.0
0F012T00gQ0T0hQAL1;06/09/2023;40.0
2X0I0b1001Qazn0TA0;06/07/2022;20.0
002A10Tu00QvSTE01V;21/06/2023;45.0
j0Q01eU00AH1TS200U;05/08/2023;45.0
0AAR30b8Y01M0100Zw;20/04/2023;35.0
14n0J08s03JS001AA0;21/12/2022;45.0
A47400005A04E0L101;27/06/2022;20.0
Q00Kq10bA0830J1A30;20/05/2023;45.0
NAT0Qe0D00c0121S0x;24/11/2023;20.0
00A0051A0KGN00002y;06/07/2022;20.0
A0zL1j3A00i108Bn00;20/04/2023;50.0
1D2O00010AXT00dhQn;22/02/2023;45.0
KTbL10Q0Q00z102A0I;05/05/2021;45.0
A0TSH10100Q4i0FG20;10/06/2022;20.0
31AxB0Q1A0qe80000n;07/11/2022;35.0
0x61002Q1000BAtRTq;05/05/2021;55.0
0A00w0q1Y0U500qAY0;26/01/2022;39.0
77010A0tA1A0v380g0;20/07/2023;36.31
00e0AT0V2QS00011MA;07/06/2023;45.0
y015000OA0AM0p0uG0;05/01/2021;42.0
1A3fC00830RNA00y01;07/12/2023;41.0
VJtA0pT08031A0001Y;07/03/2021;70.0
8CAAHRL0H011005300;21/08/2021;60.0
00T00u210QR0kX1AvW;05/07/2023;20.0
AZmK010A0Q00O15100;06/02/2021;55.0
T0A1S2F000G09Q14v0;05/03/2023;45.0
A0T13AO0O30010K803;06/01/2023;50.0
0A0018OmFTd03A10i0;05/07/2023;30.0
Qr1021ET1T0JC0A000;06/09/2022;25.0
zmQA00yA38110j000B;05/01/2022;35.0
3300O00AAy100O81UF;05/03/2023;50.0
KP10A8A30N100q000Y;07/06/2023;35.0
80d01v01RRAQ00Aq30;06/07/2022;40.0
0wR113AaT820000BQ0;17/12/2023;30.0
9n2010QTKQ0AB00T10;08/06/2022;20.0
0JZA0rA1O1J0038006;06/07/2022;49.0
0eZ10nA3A0001N80ZC;30/11/2023;45.0
00010KJr802A10RAd3;04/06/2023;49.0
RP0AT1E0802XQ00I01;27/06/2022;25.0
1TQA0QZ00r0mb00123;20/10/2023;30.0
AsA0b0000A05o1f00f;06/07/2022;40.0
M00Q2001TNA10R120Q;07/03/2021;25.0
A100O0V018sL0LvA30;07/12/2023;45.0
0Msg50f00001AA00YG;20/07/2021;20.0
Q1Q00y0ON00A01UT2o;05/01/2022;35.0
003280A130B01QAo70;20/09/2021;40.0
AM0V3vA0E801I0j001;05/05/2021;65.0
0t10QO0TzT00A102ZB;20/08/2023;40.0
U005Sy0N0q000AAi10;08/10/2023;40.0
0bH505z1A0A0b1E000;06/01/2023;45.0
001AvZ00uKSz0050A0;21/11/2022;39.0
A0Q000211TMs0060DQ;05/08/2022;30.0
J00HcAKr010000t0A5;10/03/2022;25.0
000C51t0A00vaHA00k;07/08/2021;48.0
0F000AAJ0310dcy8R1;31/01/2022;35.0
Q00AqA00x70105b0I0;15/01/2023;45.0
v0M11008U03O00HvAA;20/09/2021;66.0
h2010cA0A00c1p2Q0T;20/07/2021;40.0
QgW0AT2010u0xR100D;20/06/2021;85.0
A08Q0110Bu0A0SL300;10/11/2023;75.0
0000SuAu0Pq10005AS;05/05/2023;25.0
0B80TT110AfucQ0200;20/05/2023;30.0
a207B0T11QQ700oA00;06/01/2023;35.0
R0T0Au0zR020Qd0J11;20/10/2023;45.0
NA200s00B001500AS8;30/05/2022;50.0
A7H1rZ0000A50K000t;15/01/2023;30.0
LF00A01Q13080b0tpA;06/07/2022;30.0
10TZIAi00u0AW01Q20;11/04/2022;25.0
0fH1A0S1Z8000M0bA3;20/04/2021;35.0
50C90A00003n1qBA01;24/05/2021;40.0
0A9000m012gY1TQC0b;05/08/2022;30.0
L2ATQs1000Q00PfW01;05/06/2021;25.0
20QY0Q11p00TK0A50T;05/10/2022;20.0
800Az013300KBJA018;07/12/2023;35.0
R0Tk31y0010Mi8A00A;05/10/2022;35.0
00031T21bR00ZQt0AY;06/09/2022;20.0
120AAT100Fr0ObQ00r;20/09/2022;20.0
08V01oVA0J3A601J00;20/09/2023;35.0
011a00200Q0bFRTAWE;05/10/2022;20.0
0T0ZMAF200118l009Q;22/02/2021;40.0
2X0I0b1001Qazn0TA0;20/07/2021;20.0
A00f0AA0P0011B1005;06/09/2023;45.0
30X81ARAZC000c00A1;05/05/2021;25.0
VyVA2m01A0K00TQ100;05/12/2022;60.0
140TA0NJ2ZU000Q01y;05/09/2021;30.0
0N00A05fAIbs0g0100;08/02/2022;50.0
S00N0A01eA00u5S00v;28/01/2023;39.0
0Ao1I8N003aMA0J010;26/05/2023;50.0
1AA0d8000zc30BS01p;06/05/2023;65.0
800zAJ8A01C8130003;05/05/2021;89.77
T8A101100A3DdIv000;25/07/2022;20.0
000002RbzQAF01kTU1;07/03/2021;30.0
AT2ZPOb0TbQ0101000;10/11/2023;50.0
3M0TAA8Hg110000I80;05/04/2023;30.0
a020TG10Q0UOEA0103;23/02/2022;35.0
zfQ01A100JZ00TR902;05/08/2023;40.0
K1U000J3Ag003808A1;08/10/2023;30.0
T1R0002H10tj0QTWA0;21/11/2022;30.0
01TR0P0HjA20510DQ0;31/01/2022;20.0
3PCw0ANJ1OA0001008;21/11/2022;25.0
MY0005v000ASA001u0;06/01/2023;120.0
0T0a0jFA01O0QU1206;29/12/2023;39.0
P08NB0G01A10A300I0;12/06/2021;25.0
01nAE0H0138KA0f0N0;21/06/2023;80.0
DA0pRA000i9810H013;05/08/2023;25.0
Tq200gQe00Y10D1AG0;05/07/2021;20.0
1f03Ow0A0p0z8A1B00;21/08/2021;50.0
10800AI7T0100nJAH3;31/05/2021;39.0
XQ2010AcK00T0bKf01;05/05/2021;45.0
0NuD1Q00Z210y0VA0T;10/03/2022;50.0
A0M0A0u100q00Dy05M;25/07/2022;50.0
fA0c0A05c00d0100tA;10/11/2023;35.0
000A1RD08H08s3A011;22/02/2023;20.0
0Ap3e000S0A811NR0n;05/08/2023;30.0
A0013N8TiS00ABc010;21/12/2022;40.0
04U0A00Q0TZ2yA011Q;10/11/2023;45.0
4BA01E01A00520N00O;28/07/2021;39.0
z0Q0002D0W13eA0T1H;10/03/2022;20.0
F10h10d0A9083A00RD;22/02/2021;40.0
2AA1p00h01yc10Q0T0;20/09/2021;40.0
j200H11Y0O0M0Q0T5A;24/05/2021;45.0
1308A1isJ0000BAe30;21/08/2021;30.0
001AvZ00uKSz0050A0;27/02/2021;39.0
20QY0Q11p00TK0A50T;06/09/2023;20.0
sV50000AB000w1hYA0;05/07/2023;30.0
0A4A0350Ks1001AS00;22/02/2023;30.0
0N00A05fAIbs0g0100;10/11/2023;50.0
TAI001W05W0Q02QD01;31/01/2022;20.0
0J108cA0N0A0Q30m1d;26/08/2022;50.0
OQAT8N1Vo00020010G;27/10/2023;50.0
00zA083CS11L800DA0;24/05/2021;30.0
F1AQa8Z1003Y100A00;06/09/2022;20.0
QTBAV3110002OB000m;06/01/2023;20.0
Q09rT1IQ02nA01D000;17/12/2023;30.0
T100X0100a0RAQ1Z2U;05/03/2023;35.0
311AAL080j000HJo0G;26/08/2022;60.0
a020TG10Q0UOEA0103;22/01/2023;35.0
00ABu0008A031cR510;20/04/2022;25.0
01A13000JAL8V0o6V0;06/07/2022;20.0
q0008x9100AA012O3B;20/10/2023;45.0
0003Q1Q020HA00T1VH;27/06/2022;30.0
0JrJA151030T8030A0;22/01/2023;35.0
YBc201r0A00r0T1Q00;06/02/2021;30.0
u0z0701ABA1008dM03;20/04/2021;35.0
000011Hte30TAA08BS;05/08/2022;30.0
VA10381PA0J0zQ000f;21/06/2023;45.0
Q2000T1WA1gXG0QI00;21/06/2023;30.0
002RD00uXA0WQ0NT11;21/12/2022;30.0
3Xk0M08310000AJvA1;27/06/2022;50.0
098JAD310A010hh0U0;20/03/2021;20.0
OA9Ay00313000B810i;07/08/2021;65.0
0zQ01ATX100C00bb20;14/04/2022;20.0
0000042A006A5Ay11w;22/01/2023;50.0
8QE1TA20W00010T06H;25/07/2022;30.0
E0005A04B3101i0A0G;22/01/2023;20.0
1bFTQ020006R13A0Z0;07/06/2023;20.0
700qx0001lA0AA005c;29/12/2023;39.0
0NQQNPTA00100d2J01;20/06/2021;35.0
A02100100WTWNj0L0Q;25/07/2022;30.0
5f4Ny0C00A0000A001;20/09/2022;85.0
030db0A0B0x018b1AS;07/03/2021;25.0
10JP040210T1AQ0Q0P;06/07/2022;30.0
K80Q1HW20Tz0000AL1;06/09/2023;25.0
lRAj00TA810P10030i;08/02/2022;50.0
0t10QO0TzT00A102ZB;30/05/2022;40.0
MoQA0T0Q00901T02L1;05/04/2023;20.0
D10JA8z30So000091A;13/03/2023;50.0
PQQ021R0i10QPA0T00;22/03/2022;20.0
T0900OJ00110QqAV02;21/08/2021;20.0
01Q0B0010TNQJ10Ah2;08/10/2023;20.0
18AK5ZW1OA00000013;20/04/2022;20.0
0QT10L2o0Q1AT00F0f;24/05/2021;45.0
6AK0100z3VA80V010P;06/05/2023;35.0
rS000EA883A00J011Z;05/10/2022;50.0
u0J0vS5010S0A0A00n;04/10/2023;10.0
H00VN02CmAQ7T00110;20/09/2022;20.0
aA100AJ0i1k000SR83;22/03/2022;20.0
18AK5ZW1OA00000013;21/06/2023;20.0
1WA31000AF0D0B500z;05/05/2021;75.0
80AZA30000DKNy1e10;06/07/2022;45.0
KCPA1iMQ00200T0Q01;10/03/2022;20.0
B0Ny003U081AA1i0P0;06/07/2022;56.0
AQ00SyN2510A000002;20/03/2023;40.0
A007f0g0A500s003A1;30/05/2022;55.0
I00H001ys8300Ay71A;20/04/2021;40.0
1Tv100QTQr0A02IH00;20/05/2023;40.0
A7H1rZ0000A50K000t;18/08/2022;30.0
3A0800Q210110pwAB0;22/01/2023;30.0
0Q0P10A0e1S0050Ao1;07/06/2023;50.0
0N0i30801AG0N13A0Q;07/06/2023;45.0
0YC03bA70108M010Ap;22/01/2023;30.0
xiA0T00a0OC2Q01F01;05/05/2021;20.0
80001c130R3AI0KG0A;20/07/2021;30.0
9100V13AZA00sJ80P0;20/08/2023;25.0
0R0yQ2Te01T00A01ZT;07/11/2022;25.0
0040XRA9b01J08A013;20/06/2021;45.0
1008309TZ010AAD0Dh;20/03/2023;31.13
003A01A160kA0h0B8D;07/03/2021;70.0
31DOa0010A08G00As3;31/08/2023;39.0
1scT00W0Q02SA00vR1;27/06/2022;20.0
0S0q1qA0000wIq05A0;01/09/2023;36.0
5F41Q0MA000060r1A0;05/10/2022;20.0
0A3A10H80040JR11s0;27/06/2022;20.0
QO01T2A00B1a0008x0;21/06/2023;20.0
Ae0p1ARl03B0801000;20/07/2021;40.0
J01000A130AD308VrW;23/02/2022;20.0
WB6010TAt0102iQ00w;07/03/2021;25.0
1IN000T0AQ20019EWm;08/10/2023;20.0
010XA20QO80b1T00TT;20/10/2022;45.0
6r8gA0e0BAN1000310;17/03/2022;30.0
00P0190301083ATEAA;07/06/2023;65.0
S3A0S01Bg0A0b018T0;05/08/2022;30.0
1B0xm0TU020b0cAQ01;10/11/2023;20.0
0Y1AAQ1bF200T00a0r;05/01/2021;25.0
Ti08012AA0j0C31R00;22/02/2023;20.0
21T0Z0000cLOA0Y11Q;20/03/2023;40.0
AAq3J80i00B1p0001u;25/01/2021;60.0
QAL01d2Z0Q1JT0v000;07/12/2023;35.0
05100AB0yN00V00A00;20/07/2021;35.0
G0420R0001kUy0TA1Q;10/03/2022;20.0
A010A07qb0A50a0x00;05/03/2023;75.0
000Tyc2A500Q1B01Zc;20/10/2023;20.0
2HA010010x0QBQUT20;05/12/2022;40.0
AR1O5PS10H00000T2Q;06/01/2023;25.0
0R000KkA001K0uAz50;05/03/2023;30.0
00A3301L0108QBA0S0;21/11/2022;51.0
3300A2t00A11B018Q0;05/07/2023;55.0
6bT0I2001RQ10Z0A0y;27/12/2022;25.0
O08J001O30A6q01As0;12/08/2022;39.0
001qSAPAf011B00050;20/03/2023;50.0
DJ830A00A40R700c11;05/12/2022;70.0
10JP040210T1AQ0Q0P;07/12/2023;30.0
200o11030PTQ00RA0D;20/09/2022;25.0
P00A1000RpQIXT2P10;04/07/2022;39.0
K0A00A5010yYe0t0A0;07/12/2023;70.0
1pA000180Q0R3xB01A;05/04/2023;20.0
J01000A130AD308VrW;21/06/2023;35.0
80000Kb1A1AP0Rb3z0;06/09/2023;35.0
i0BTAj000pA011038h;20/03/2021;35.0
81VA1035Ad0R00KA00;26/07/2023;20.0
1b0CA0800A3390J810;20/10/2022;40.0
O0Q00T1PnAU12L00Q0;06/05/2023;55.0
01T8FPA130i06A0j00;17/12/2023;20.0
30Tk01000HARAD2801;05/02/2023;35.0
T1A1XD0000e0Q2306R;20/05/2023;55.0
0aJ00RA101Q0EOTu20;05/05/2021;45.0
1gQT0A1L00Q20000LO;22/02/2023;30.0
81U3y10A00030ATA0P;05/07/2021;70.0
S00000A1t8zB01r3A8;05/10/2022;25.0
A0Q000211TMs0060DQ;07/11/2022;30.0
vAum0FQ0001100TA2V;08/06/2022;20.0
0000V1A0A8S3bSZe10;20/04/2021;40.0
0A00P0sw00Qu501iA0;26/08/2022;30.0
0BF1JT0A1QQU000520;06/09/2023;20.0
0Sfd010QTAGFT20100;10/03/2022;20.0
102010Z10Q0ST3A0AH;22/01/2023;30.0
0Q03XAA03000Jn1851;24/05/2021;25.0
01n000081QAAFq30W1;15/09/2021;35.0
0n90A001A8BR10D03i;20/03/2023;200.0
25AT01LLQQ01O0000I;05/09/2021;31.0
H000Z10T4W02QgA1T0;05/04/2023;20.0
K0R3A1610N0Q8A000c;30/05/2022;45.0
MJ00501nA0Q0QTH021;16/11/2023;25.0
Q24000SA0111I00T4F;05/04/2023;60.0
00A0000UQAGZTc12z1;11/04/2022;45.0
Fk108i30A0AJR100r0;05/12/2022;20.0
rt0A0Z00500H1S600A;24/05/2021;100.0
RA85T100A0001IA130;20/04/2023;30.0
jS00A0109002M05OA1;22/02/2021;62.25
01ez9l0031BAPA8000;20/07/2023;25.0
0dQ0s1000A00MAw50g;20/10/2022;30.0
30F0p01FQA3010038A;31/01/2022;35.0
00Q40T101k2C0XFW0A;07/08/2021;40.0
trJA000H0A1000580K;06/07/2022;65.0
mA0OQ02TYHR1010c00;20/09/2023;45.0
00T019OQ12Y0cAx00D;05/01/2022;40.0
Z1diBSA500001A0000;21/08/2021;25.0
00zA083CS11L800DA0;20/09/2023;20.0
00A050y100Aqk0105A;25/07/2022;40.0
l00Rf0HMQA1T2000P1;30/05/2022;30.0
X001TAX2E010b0Q00c;21/08/2021;25.0
h0AAT00008J1kRA310;08/06/2022;60.0
R13A08s0030B0e00A1;21/11/2022;45.0
0ANB02V0V1f100QTm0;05/04/2021;25.0
0Ao1I8N003aMA0J010;26/07/2023;50.0
WFT3000Q0A1001No2Q;27/02/2021;39.0
010143JAA800H00sJ0;06/09/2023;45.0
A0d01e00E0E00Ax0i5;06/09/2023;55.0
h0Jq0R3000a8ZA011A;21/11/2022;50.0
1Q10STv0AT2000R020;05/08/2023;25.0
mL020Z0E1v1Q0T00SA;23/02/2022;30.0
K3L005A0OA00K108V1;10/11/2023;45.0
rS000EA883A00J011Z;07/03/2021;50.0
T0LKhl0A2010QL0Q01;05/04/2021;20.0
Z20JA0L0Q0011Tby00;07/11/2022;25.0
000hw0A0A001C5Vwi0;06/02/2021;20.0
pA0NQd00Tq112H00D0;06/09/2023;30.0
1Q9p001F20ZTwA00D0;07/12/2023;20.0
MPb00I0052A0w0100A;20/09/2022;50.0
8e0AF0V0130TAP10R0;05/09/2021;30.0
7T02001A20QE0L0T1Q;22/03/2022;30.0
A0j00xIN00i109A050;08/06/2022;35.0
00010050AX0Ny100AD;28/01/2023;39.0
uT00HQWDu204A10010;08/10/2023;20.0
hg6T0032xQ001AA100;21/11/2022;25.0
x0AvOA0813B000z10R;20/06/2021;45.0
00JAH1030qAPB81030;20/08/2023;90.0
3A0A01hR1A0080Q0s1;21/08/2021;30.0
2X0I0b1001Qazn0TA0;22/02/2021;20.0
A00030V1A8010sOWA3;05/07/2023;25.0
sx0A0AA0o0g0105p00;07/11/2022;115.0
vr0S08190vB01AA030;05/08/2023;45.0
Q0A8ynA00d1X10300R;06/01/2023;35.0
T1R0002H10tj0QTWA0;07/03/2021;30.0
002aoATVQ00Q1F10m0;20/04/2021;25.0
0AA0Fl000V1P08130c;27/06/2022;75.0
08W3f1000uA100P0FA;07/08/2021;50.0
LTQY0A0Yz102A1k000;05/10/2022;30.0
